CUSTOMER_ID;COLLEGE;DATA;DATA_Categorie;INCOME;INCOME_Categorie;OVERCHARGE;OVERCHARGE_Categorie;LEFTOVER;HOUSE;LESSTHAN600k;CHILD;JOB_CLASS;REVENUE;HANDSET_PRICE;OVER_15MINS_CALLS_PER_MONTH;TIME_CLIENT;AVERAGE_CALL_DURATION;REPORTED_SATISFACTION;REPORTED_USAGE_LEVEL;CONSIDERING_CHANGE_OF_PLAN;CHURNED
C114539;zero;225.00000000000006;Less than 1 Gbs/month;59759;Between 50000 and 75000 $/year;0;Less than 100 $/year;18;219501;True;5;4;162;741;0;2.1;6;very_unsat;very_little;no;STAY
C114540;zero;129.4736842105263;Less than 1 Gbs/month;56222.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;85;431250;True;2;4;159;572;1;4.1;13;very_unsat;little;perhaps;LEAVE
C114541;one;570;Less than 1 Gbs/month;52670.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;904856;False;1;2;196;544;12;1.9;15;unsat;very_high;actively_looking_into_it;STAY
C114542;one;180.00000000000003;Less than 1 Gbs/month;78275;More than 75000 $/year;0;Less than 100 $/year;18;835806;False;1;3;175;420;1;1.6;4;very_sat;very_high;considering;STAY
C114543;one;408;Less than 1 Gbs/month;30748;Between 25000 and 50000 $/year;150;Between 100 and 200 $/year;16;695636;False;0;1;146;220;13;2.4;1;very_sat;high;no;STAY
C114544;zero;476.8211920529801;Less than 1 Gbs/month;30855.5;Between 25000 and 50000 $/year;51;Less than 100 $/year;14;251347;True;1;1;140;303;4;2.4;10;very_sat;little;actively_looking_into_it;STAY
C114545;one;177.0491803278689;Less than 1 Gbs/month;68192;Between 50000 and 75000 $/year;0;Less than 100 $/year;51;483904;True;3;2;149;488;0;1.6;2;very_unsat;little;actively_looking_into_it;LEAVE
C114548;one;330.00000000000006;Less than 1 Gbs/month;55779;Between 50000 and 75000 $/year;0;Less than 100 $/year;24;932004;False;1;4;133;790;0;2.1;4;very_sat;little;considering;STAY
C114549;zero;527.0270270270271;Less than 1 Gbs/month;41435;Between 25000 and 50000 $/year;48;Less than 100 $/year;0;733824;False;1;1;68;311;5;1.6;13;very_sat;little;perhaps;STAY
C114550;one;765.1006711409395;Less than 1 Gbs/month;70633;Between 50000 and 75000 $/year;49;Less than 100 $/year;10;323414;True;0;4;129;880;5;1.8;4;unsat;very_high;considering;LEAVE
C114552;one;630;Less than 1 Gbs/month;69849.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;23;223309;True;0;2;110;366;1;2.1;4;avg;very_little;actively_looking_into_it;STAY
C114554;one;275;Less than 1 Gbs/month;10642.5;Less than 25000 $/year;0;Less than 100 $/year;50;348618;True;2;2;216;220;1;3.5;1;unsat;little;actively_looking_into_it;LEAVE
C114555;zero;2288.4615384615386;More than 2 Gbs/month;22151;Less than 25000 $/year;56;Less than 100 $/year;0;207346;True;2;1;147;237;5;10.9;12;very_unsat;high;no;LEAVE
C114556;one;240;Less than 1 Gbs/month;12325;Less than 25000 $/year;0;Less than 100 $/year;15;597940;True;2;2;197;223;1;2;1;unsat;very_high;actively_looking_into_it;LEAVE
C114559;one;287.8228782287823;Less than 1 Gbs/month;69714;Between 50000 and 75000 $/year;81;Less than 100 $/year;9;348130;True;4;3;127;378;3;1.6;6;avg;very_little;no;LEAVE
C114560;zero;703.9106145251396;Less than 1 Gbs/month;64449.5;Between 50000 and 75000 $/year;79;Less than 100 $/year;0;410088;True;2;4;117;806;4;2.2;9;very_unsat;very_little;considering;LEAVE
C114561;one;68.25568797399782;Less than 1 Gbs/month;29019.5;Between 25000 and 50000 $/year;53;Less than 100 $/year;77;956081;False;2;1;159;192;3;2.1;2;very_unsat;high;considering;STAY
C114563;one;1080;Between 1 and 2 Gbs/month;16352;Less than 25000 $/year;0;Less than 100 $/year;0;241547;True;2;4;160;234;1;2.6;15;very_sat;little;considering;LEAVE
C114564;zero;196.38826185101584;Less than 1 Gbs/month;23723;Less than 25000 $/year;53;Less than 100 $/year;29;540583;True;2;3;125;201;4;1.9;2;very_unsat;very_high;actively_looking_into_it;LEAVE
C114565;zero;89.55223880597016;Less than 1 Gbs/month;93008.5;More than 75000 $/year;168;Between 100 and 200 $/year;0;276399;True;3;3;198;227;10;0.8;9;unsat;little;actively_looking_into_it;LEAVE
C114566;one;687.5;Less than 1 Gbs/month;70686.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;14;733997;False;3;2;152;780;0;4.5;6;very_sat;very_high;never_thought;STAY
C114567;one;870;Less than 1 Gbs/month;78195.5;More than 75000 $/year;0;Less than 100 $/year;0;NA;;4;3;181;467;0;2.9;8;very_sat;very_little;no;STAY
C114568;zero;496.32352941176475;Less than 1 Gbs/month;93754.5;More than 75000 $/year;172;Between 100 and 200 $/year;0;316504;True;2;1;120;140;24;2.5;8;very_unsat;very_little;considering;LEAVE
C114569;one;187.5;Less than 1 Gbs/month;17242.5;Less than 25000 $/year;60;Less than 100 $/year;14;NA;;1;1;180;219;5;1;5;avg;little;no;STAY
C114570;one;136.63366336633663;Less than 1 Gbs/month;40375;Between 25000 and 50000 $/year;200;More than 200 $/year;71;283641;True;4;3;141;209;16;3.6;1;unsat;little;actively_looking_into_it;LEAVE
C114571;one;112.50000000000003;Less than 1 Gbs/month;25246.5;Between 25000 and 50000 $/year;60;Less than 100 $/year;0;529915;True;4;4;112;211;3;1.6;12;very_sat;very_high;actively_looking_into_it;STAY
C114572;zero;525;Less than 1 Gbs/month;20908.5;Less than 25000 $/year;100;Between 100 and 200 $/year;24;771557;False;1;3;241;244;3;2.5;5;very_unsat;very_high;actively_looking_into_it;LEAVE
C114573;one;103.44827586206898;Less than 1 Gbs/month;39885.5;Between 25000 and 50000 $/year;220;More than 200 $/year;55;282865;True;2;2;155;228;27;3;2;very_unsat;little;considering;LEAVE
C114574;zero;307.0175438596491;Less than 1 Gbs/month;31741.5;Between 25000 and 50000 $/year;62;Less than 100 $/year;18;738298;False;4;3;182;288;5;2.5;6;very_unsat;little;considering;STAY
C114576;one;236.36363636363637;Less than 1 Gbs/month;28307.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;23;233996;True;2;4;236;328;0;1.6;4;unsat;little;considering;STAY
C114578;zero;450;Less than 1 Gbs/month;24524.5;Less than 25000 $/year;0;Less than 100 $/year;78;277671;True;1;1;150;180;1;1.5;1;very_unsat;very_little;considering;STAY
C114580;zero;539.9999999999999;Less than 1 Gbs/month;44949;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;434803;True;1;4;178;295;4;2.8;10;very_unsat;little;considering;STAY
C114581;one;352.9411764705883;Less than 1 Gbs/month;40919.5;Between 25000 and 50000 $/year;70;Less than 100 $/year;0;NA;;2;3;162;284;5;2;8;very_sat;very_little;actively_looking_into_it;STAY
C114583;one;651.7241379310344;Less than 1 Gbs/month;24754;Less than 25000 $/year;0;Less than 100 $/year;19;167378;True;2;2;97;176;1;5.3;6;very_sat;very_little;considering;STAY
C114584;zero;496.81528662420396;Less than 1 Gbs/month;82345.5;More than 75000 $/year;57;Less than 100 $/year;0;799435;False;1;4;120;335;5;2.6;5;avg;very_high;considering;STAY
C114585;zero;128.45303867403317;Less than 1 Gbs/month;29272;Between 25000 and 50000 $/year;164;Between 100 and 200 $/year;46;839238;False;3;2;205;247;18;2.1;2;very_sat;very_high;no;STAY
C114588;zero;1161.2903225806454;Between 1 and 2 Gbs/month;81956.5;More than 75000 $/year;86;Less than 100 $/year;0;234885;True;4;2;255;197;4;6.2;11;very_sat;little;actively_looking_into_it;STAY
C114589;zero;222.8202368137783;Less than 1 Gbs/month;34557;Between 25000 and 50000 $/year;199;Between 100 and 200 $/year;63;548548;True;2;3;214;218;29;5.9;2;very_sat;little;considering;LEAVE
C114592;zero;443.18181818181824;Less than 1 Gbs/month;40040;Between 25000 and 50000 $/year;164;Between 100 and 200 $/year;0;865723;False;2;3;165;155;14;3.9;14;unsat;high;considering;STAY
C114593;one;329.0816326530612;Less than 1 Gbs/month;51654.5;Between 50000 and 75000 $/year;212;More than 200 $/year;8;641085;False;2;2;127;138;13;4.3;6;very_sat;avg;actively_looking_into_it;STAY
C114594;one;28.616852146263916;Less than 1 Gbs/month;36949;Between 25000 and 50000 $/year;69;Less than 100 $/year;46;361180;True;3;4;109;262;5;1.6;8;unsat;little;considering;STAY
C114595;one;21.20141342756184;Less than 1 Gbs/month;41198.5;Between 25000 and 50000 $/year;69;Less than 100 $/year;68;712523;False;2;4;173;315;5;1.6;2;very_sat;very_high;considering;STAY
C114596;zero;362.6373626373626;Less than 1 Gbs/month;31875;Between 25000 and 50000 $/year;173;Between 100 and 200 $/year;0;906145;False;3;3;153;155;22;3.3;8;very_unsat;avg;no;STAY
C114597;one;250.00000000000003;Less than 1 Gbs/month;51482;Between 50000 and 75000 $/year;44;Less than 100 $/year;15;775491;False;1;3;265;308;3;1.2;5;very_unsat;high;no;LEAVE
C114598;one;206.02409638554215;Less than 1 Gbs/month;45747;Between 25000 and 50000 $/year;0;Less than 100 $/year;73;273168;True;2;2;164;331;1;3.7;1;very_unsat;little;considering;LEAVE
C114600;one;1260;Between 1 and 2 Gbs/month;45697.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;886771;False;3;3;182;395;1;2.2;6;avg;very_high;perhaps;LEAVE
C114601;zero;1200;Between 1 and 2 Gbs/month;45473;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;NA;;3;3;98;252;1;4;11;very_unsat;very_high;actively_looking_into_it;LEAVE
C114602;zero;692.3076923076923;Less than 1 Gbs/month;18607;Less than 25000 $/year;56;Less than 100 $/year;0;347393;True;4;1;163;216;3;1.6;13;very_unsat;high;considering;LEAVE
C114603;zero;333.33333333333337;Less than 1 Gbs/month;39050;Between 25000 and 50000 $/year;224;More than 200 $/year;17;796185;False;1;2;209;538;1;2.6;6;very_sat;very_high;no;STAY
C114604;one;69.07894736842105;Less than 1 Gbs/month;34334.5;Between 25000 and 50000 $/year;204;More than 200 $/year;0;969004;False;3;3;99;130;16;1.7;14;unsat;very_little;no;STAY
C114605;zero;164.12213740458014;Less than 1 Gbs/month;21570.5;Less than 25000 $/year;66;Less than 100 $/year;62;957745;False;2;1;187;184;4;3.3;2;very_sat;little;no;STAY
C114606;zero;240;Less than 1 Gbs/month;65809.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;480066;True;3;3;84;848;19;0.8;1;very_sat;high;perhaps;LEAVE
C114608;one;228.75816993464053;Less than 1 Gbs/month;89259;More than 75000 $/year;199;Between 100 and 200 $/year;16;457267;True;2;3;203;807;13;2.5;4;unsat;very_little;actively_looking_into_it;LEAVE
C114609;zero;2040;Between 1 and 2 Gbs/month;19501.5;Less than 25000 $/year;0;Less than 100 $/year;0;480544;True;3;1;164;219;0;5.8;14;very_sat;very_little;considering;STAY
C114611;zero;595.8188153310105;Less than 1 Gbs/month;29530;Between 25000 and 50000 $/year;187;Between 100 and 200 $/year;0;227085;True;2;3;126;224;22;3.7;11;unsat;very_high;no;LEAVE
C114612;one;145.478374836173;Less than 1 Gbs/month;58659.5;Between 50000 and 75000 $/year;43;Less than 100 $/year;62;277949;True;3;2;173;514;5;1.7;1;very_unsat;very_high;perhaps;LEAVE
C114613;zero;238.41059602649005;Less than 1 Gbs/month;68520;Between 50000 and 75000 $/year;51;Less than 100 $/year;0;211070;True;0;1;167;683;4;2.2;9;unsat;very_high;considering;STAY
C114615;zero;576.4705882352941;Less than 1 Gbs/month;92761;More than 75000 $/year;155;Between 100 and 200 $/year;0;NA;;1;2;168;617;27;2.9;13;sat;high;no;LEAVE
C114618;zero;443.661971830986;Less than 1 Gbs/month;37152.5;Between 25000 and 50000 $/year;42;Less than 100 $/year;17;756525;False;0;2;150;274;5;2.1;5;very_sat;high;no;STAY
C114619;zero;229.78723404255322;Less than 1 Gbs/month;49855;Between 25000 and 50000 $/year;200;More than 200 $/year;64;248570;True;2;1;179;318;4;5.2;1;very_unsat;high;considering;LEAVE
C114621;one;507.3529411764705;Less than 1 Gbs/month;37207;Between 25000 and 50000 $/year;92;Less than 100 $/year;8;287083;True;2;1;132;354;3;3.6;4;unsat;little;actively_looking_into_it;LEAVE
C114624;zero;291.79331306990883;Less than 1 Gbs/month;88348;More than 75000 $/year;229;More than 200 $/year;0;NA;;3;2;105;502;22;1.2;8;unsat;very_high;actively_looking_into_it;LEAVE
C114625;zero;76.59574468085106;Less than 1 Gbs/month;59657.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;84;NA;;5;3;203;753;1;1.4;1;very_unsat;very_little;considering;STAY
C114627;one;453.83104125736736;Less than 1 Gbs/month;52633.5;Between 50000 and 75000 $/year;249;More than 200 $/year;16;393098;True;4;4;104;400;20;8.7;4;very_sat;little;perhaps;STAY
C114628;zero;480;Less than 1 Gbs/month;42604;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;554052;True;2;1;136;286;0;2.6;9;very_unsat;very_little;perhaps;STAY
C114630;zero;75;Less than 1 Gbs/month;43903;Between 25000 and 50000 $/year;0;Less than 100 $/year;34;723655;False;2;1;147;331;1;1.1;2;very_unsat;very_little;considering;STAY
C114631;one;0;Less than 1 Gbs/month;51108;Between 50000 and 75000 $/year;0;Less than 100 $/year;89;922762;False;1;4;171;447;0;1;1;very_unsat;little;considering;STAY
C114632;one;750;Less than 1 Gbs/month;18955;Less than 25000 $/year;0;Less than 100 $/year;0;410690;True;3;2;196;178;1;2.5;9;very_unsat;very_little;considering;LEAVE
C114634;one;673.0769230769231;Less than 1 Gbs/month;66143;Between 50000 and 75000 $/year;56;Less than 100 $/year;0;216997;True;2;2;171;874;3;2.5;14;avg;little;considering;LEAVE
C114635;zero;1200;Between 1 and 2 Gbs/month;38126.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;5;462182;True;1;3;197;347;1;4;4;very_sat;very_high;actively_looking_into_it;STAY
C114636;zero;1727.8481012658226;Between 1 and 2 Gbs/month;20349.5;Less than 25000 $/year;58;Less than 100 $/year;22;NA;;0;3;118;209;5;10.1;4;unsat;very_high;actively_looking_into_it;STAY
C114637;zero;152.11267605633802;Less than 1 Gbs/month;19713;Less than 25000 $/year;0;Less than 100 $/year;61;351186;True;2;1;93;235;0;1.6;2;very_unsat;very_high;considering;LEAVE
C114640;one;420;Less than 1 Gbs/month;12465;Less than 25000 $/year;0;Less than 100 $/year;67;274417;True;1;4;88;638;1;2.4;12;very_sat;little;considering;STAY
C114641;zero;42.038216560509554;Less than 1 Gbs/month;32883.5;Between 25000 and 50000 $/year;195;Between 100 and 200 $/year;49;610203;False;2;1;97;166;27;2.1;2;very_unsat;little;perhaps;STAY
C114642;zero;75;Less than 1 Gbs/month;48377.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;42;977971;False;2;1;125;267;0;1.3;10;very_unsat;very_little;considering;STAY
C114643;one;109.84848484848484;Less than 1 Gbs/month;40834;Between 25000 and 50000 $/year;222;More than 200 $/year;47;192142;True;4;4;228;137;20;1.9;2;avg;very_high;actively_looking_into_it;STAY
C114645;one;489.79591836734693;Less than 1 Gbs/month;37237.5;Between 25000 and 50000 $/year;74;Less than 100 $/year;12;260255;True;2;2;188;330;21;2.8;4;very_unsat;little;considering;LEAVE
C114646;zero;377.62237762237754;Less than 1 Gbs/month;33628;Between 25000 and 50000 $/year;186;Between 100 and 200 $/year;0;910269;False;0;4;158;625;16;2.6;12;very_sat;very_little;considering;STAY
C114647;zero;444.44444444444446;Less than 1 Gbs/month;33588.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;17;346790;True;3;1;141;291;1;3;6;very_sat;high;no;STAY
C114648;one;209.43396226415098;Less than 1 Gbs/month;18900.5;Less than 25000 $/year;0;Less than 100 $/year;43;156313;True;2;2;106;132;0;1.7;2;unsat;very_little;no;LEAVE
C114649;zero;281.25;Less than 1 Gbs/month;64388;Between 50000 and 75000 $/year;156;Between 100 and 200 $/year;0;633053;False;3;2;113;396;19;1.4;15;sat;high;considering;LEAVE
C114650;zero;360;Less than 1 Gbs/month;39115.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;251539;True;2;2;172;373;21;1.2;14;unsat;very_little;no;STAY
C114652;one;469.5652173913044;Less than 1 Gbs/month;63828.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;36;185516;True;3;3;103;575;0;5.2;2;very_sat;little;actively_looking_into_it;LEAVE
C114653;zero;332.2475570032573;Less than 1 Gbs/month;40100.5;Between 25000 and 50000 $/year;207;More than 200 $/year;73;621654;False;1;1;142;214;15;1.4;1;very_unsat;very_little;actively_looking_into_it;LEAVE
C114654;zero;153.06122448979593;Less than 1 Gbs/month;31802.5;Between 25000 and 50000 $/year;30;Less than 100 $/year;36;990431;False;3;3;240;348;3;2.5;2;sat;very_little;no;STAY
C114655;zero;487.5;Less than 1 Gbs/month;25432.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;22;917695;False;3;1;113;257;0;4.2;5;very_unsat;very_high;considering;STAY
C114657;zero;87.14788732394366;Less than 1 Gbs/month;74768.5;Between 50000 and 75000 $/year;166;Between 100 and 200 $/year;87;327566;True;2;4;148;707;25;2.3;10;avg;high;actively_looking_into_it;LEAVE
C114658;one;301.7751479289941;Less than 1 Gbs/month;38050.5;Between 25000 and 50000 $/year;69;Less than 100 $/year;67;531023;True;0;4;220;784;5;1.7;1;very_unsat;little;considering;LEAVE
C114659;one;171.97452229299367;Less than 1 Gbs/month;81449.5;More than 75000 $/year;211;More than 200 $/year;16;683198;False;2;4;123;860;12;1.7;5;unsat;little;never_thought;LEAVE
C114660;zero;435.7142857142857;Less than 1 Gbs/month;21104;Less than 25000 $/year;0;Less than 100 $/year;32;176344;True;2;1;174;202;0;4.1;2;very_unsat;little;considering;LEAVE
C114661;one;843.75;Less than 1 Gbs/month;77827;More than 75000 $/year;156;Between 100 and 200 $/year;18;479042;True;0;3;168;888;15;5.2;6;very_unsat;very_little;considering;LEAVE
C114662;one;373.6263736263736;Less than 1 Gbs/month;50692.5;Between 50000 and 75000 $/year;173;Between 100 and 200 $/year;34;656128;False;1;4;156;391;20;2.4;2;avg;high;considering;LEAVE
C114663;zero;1560;Between 1 and 2 Gbs/month;17136.5;Less than 25000 $/year;0;Less than 100 $/year;0;211953;True;2;4;152;220;0;4.2;15;very_unsat;high;perhaps;STAY
C114664;one;291.588785046729;Less than 1 Gbs/month;37384.5;Between 25000 and 50000 $/year;200;More than 200 $/year;77;430378;True;4;4;274;188;12;8.4;6;very_unsat;very_little;considering;LEAVE
C114665;one;118.24817518248179;Less than 1 Gbs/month;69361.5;Between 50000 and 75000 $/year;155;Between 100 and 200 $/year;43;496568;True;2;2;74;547;26;2.7;2;very_unsat;avg;considering;STAY
C114666;zero;468.75;Less than 1 Gbs/month;84590.5;More than 75000 $/year;92;Less than 100 $/year;0;438498;True;1;4;174;889;4;3;15;very_unsat;little;considering;LEAVE
C114667;zero;75.94936708860756;Less than 1 Gbs/month;52158.5;Between 50000 and 75000 $/year;58;Less than 100 $/year;66;836415;False;0;1;93;316;3;1.4;2;very_unsat;little;no;STAY
C114668;one;300;Less than 1 Gbs/month;79259;More than 75000 $/year;0;Less than 100 $/year;13;734958;False;3;4;107;471;0;2.3;5;very_unsat;little;considering;STAY
C114670;zero;384.3749999999999;Less than 1 Gbs/month;37301;Between 25000 and 50000 $/year;0;Less than 100 $/year;22;239993;True;3;3;181;327;0;4.1;5;unsat;very_little;actively_looking_into_it;STAY
C114671;zero;190.47619047619045;Less than 1 Gbs/month;65075.5;Between 50000 and 75000 $/year;215;More than 200 $/year;0;816114;False;5;3;200;321;17;1;15;avg;little;considering;STAY
C114672;zero;533.1564986737401;Less than 1 Gbs/month;89961;More than 75000 $/year;177;Between 100 and 200 $/year;10;284379;True;4;4;131;788;22;4.7;6;very_sat;very_high;actively_looking_into_it;LEAVE
C114676;one;288.6297376093294;Less than 1 Gbs/month;94876.5;More than 75000 $/year;243;More than 200 $/year;0;167140;True;4;3;108;756;17;2.3;13;very_unsat;very_high;no;LEAVE
C114677;zero;1049.079754601227;Between 1 and 2 Gbs/month;53497;Between 50000 and 75000 $/year;63;Less than 100 $/year;0;155710;True;2;1;108;319;5;5.7;15;very_unsat;very_high;considering;LEAVE
C114679;one;564;Less than 1 Gbs/month;46872.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;15;262698;True;2;1;197;393;1;5.7;8;unsat;very_little;considering;STAY
C114680;one;570;Less than 1 Gbs/month;41890.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;619208;False;4;4;142;699;1;1.9;12;very_unsat;very_high;considering;STAY
C114681;one;288.46153846153845;Less than 1 Gbs/month;78881;More than 75000 $/year;212;More than 200 $/year;0;986460;False;0;3;198;801;24;2;14;very_unsat;very_little;never_thought;LEAVE
C114682;zero;242.2360248447205;Less than 1 Gbs/month;21977;Less than 25000 $/year;61;Less than 100 $/year;0;548216;True;1;1;181;149;3;2.3;8;very_unsat;very_high;considering;STAY
C114683;one;73.86363636363637;Less than 1 Gbs/month;49264.5;Between 25000 and 50000 $/year;226;More than 200 $/year;73;900167;False;3;3;108;315;24;1.6;2;avg;very_high;considering;STAY
C114685;one;506.896551724138;Less than 1 Gbs/month;44761.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;19;455468;True;2;1;174;368;0;3.9;6;very_sat;little;actively_looking_into_it;STAY
C114686;one;39.53871499176277;Less than 1 Gbs/month;47770;Between 25000 and 50000 $/year;67;Less than 100 $/year;44;161461;True;3;2;105;318;3;1.8;2;very_sat;very_little;no;STAY
C114687;one;1170;Between 1 and 2 Gbs/month;45186;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;151085;True;3;1;149;277;1;2.9;12;very_sat;very_high;considering;STAY
C114688;one;44.31818181818181;Less than 1 Gbs/month;11397.5;Less than 25000 $/year;0;Less than 100 $/year;78;914915;False;3;2;147;234;1;1.3;1;very_unsat;high;never_thought;LEAVE
C114689;one;115.72700296735904;Less than 1 Gbs/month;36517;Between 25000 and 50000 $/year;237;More than 200 $/year;0;NA;;4;3;154;175;13;1.3;12;very_unsat;little;actively_looking_into_it;STAY
C114690;zero;1110;Between 1 and 2 Gbs/month;21397;Less than 25000 $/year;0;Less than 100 $/year;0;214640;True;1;4;205;529;1;2.7;8;very_sat;little;actively_looking_into_it;STAY
C114691;zero;1500;Between 1 and 2 Gbs/month;58496;Between 50000 and 75000 $/year;0;Less than 100 $/year;43;861159;False;1;4;107;594;1;3;2;very_unsat;little;no;LEAVE
C114692;one;200;Less than 1 Gbs/month;41037;Between 25000 and 50000 $/year;225;More than 200 $/year;38;349523;True;4;3;201;199;15;2.7;1;very_sat;very_high;considering;LEAVE
C114693;zero;267.51592356687894;Less than 1 Gbs/month;37151.5;Between 25000 and 50000 $/year;214;More than 200 $/year;0;866605;False;2;1;278;190;10;2.8;9;sat;very_high;no;STAY
C114694;one;252.9644268774704;Less than 1 Gbs/month;59063.5;Between 50000 and 75000 $/year;219;More than 200 $/year;44;761300;False;4;3;214;264;22;5.4;1;very_unsat;little;considering;STAY
C114695;zero;1207.7922077922078;Between 1 and 2 Gbs/month;62556;Between 50000 and 75000 $/year;54;Less than 100 $/year;0;254128;True;1;3;132;402;5;5.2;12;avg;very_high;considering;STAY
C114697;zero;116.96522655426764;Less than 1 Gbs/month;83062;More than 75000 $/year;199;Between 100 and 200 $/year;65;989682;False;5;1;147;525;20;1.7;2;very_unsat;very_little;actively_looking_into_it;LEAVE
C114698;one;389.5216400911162;Less than 1 Gbs/month;41459;Between 25000 and 50000 $/year;169;Between 100 and 200 $/year;17;437339;True;3;3;93;165;21;4.7;5;very_unsat;very_high;no;LEAVE
C114699;zero;352.9411764705883;Less than 1 Gbs/month;39288.5;Between 25000 and 50000 $/year;163;Between 100 and 200 $/year;6;520324;True;3;3;101;153;29;2.8;6;very_sat;little;considering;LEAVE
C114700;one;56.9620253164557;Less than 1 Gbs/month;32725;Between 25000 and 50000 $/year;216;More than 200 $/year;0;656964;False;1;3;112;248;23;1.6;8;avg;high;considering;STAY
C114702;one;471.26436781609186;Less than 1 Gbs/month;27942;Between 25000 and 50000 $/year;161;Between 100 and 200 $/year;0;663926;False;1;2;149;181;29;3.1;12;unsat;little;considering;LEAVE
C114703;one;43.42105263157895;Less than 1 Gbs/month;86725.5;More than 75000 $/year;90;Less than 100 $/year;57;967440;False;5;4;132;751;5;1.1;2;very_sat;very_high;considering;STAY
C114704;one;240;Less than 1 Gbs/month;48737.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;10;983850;False;2;4;150;371;0;2.6;4;very_sat;very_little;considering;STAY
C114706;zero;68.18181818181819;Less than 1 Gbs/month;78042;More than 75000 $/year;0;Less than 100 $/year;12;668376;False;2;3;160;508;1;1.5;5;very_unsat;very_high;perhaps;STAY
C114707;one;689.9999999999999;Less than 1 Gbs/month;22867;Less than 25000 $/year;0;Less than 100 $/year;0;177169;True;1;2;166;199;0;1.3;8;very_unsat;very_high;actively_looking_into_it;STAY
C114708;one;771.4285714285716;Less than 1 Gbs/month;40810;Between 25000 and 50000 $/year;75;Less than 100 $/year;0;497190;True;0;3;145;322;3;3.5;14;very_sat;very_little;considering;STAY
C114711;zero;68.4150513112885;Less than 1 Gbs/month;51090.5;Between 50000 and 75000 $/year;187;Between 100 and 200 $/year;59;405376;True;3;4;176;341;20;2;2;very_unsat;very_little;actively_looking_into_it;LEAVE
C114712;zero;717.391304347826;Less than 1 Gbs/month;40949.5;Between 25000 and 50000 $/year;176;Between 100 and 200 $/year;81;NA;;1;2;107;234;18;7.6;1;very_sat;very_little;perhaps;STAY
C114713;zero;360.38961038961037;Less than 1 Gbs/month;93721;More than 75000 $/year;208;More than 200 $/year;73;366639;True;1;4;162;636;28;2.7;1;very_unsat;very_high;no;STAY
C114714;zero;639.1304347826087;Less than 1 Gbs/month;56424.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;13;491201;True;5;1;109;314;27;3.9;6;very_unsat;very_little;considering;STAY
C114715;one;149.3943472409152;Less than 1 Gbs/month;35529;Between 25000 and 50000 $/year;163;Between 100 and 200 $/year;48;684547;False;3;1;109;300;12;3.7;1;very_unsat;very_high;perhaps;STAY
C114717;zero;39.473684210526315;Less than 1 Gbs/month;75382;More than 75000 $/year;206;More than 200 $/year;15;294065;True;4;2;218;648;24;1.6;6;unsat;high;considering;STAY
C114718;one;395.2095808383234;Less than 1 Gbs/month;74434;Between 50000 and 75000 $/year;234;More than 200 $/year;0;221134;True;5;1;155;877;22;3.4;10;very_sat;very_little;considering;STAY
C114719;one;789.4736842105265;Less than 1 Gbs/month;21894.5;Less than 25000 $/year;52;Less than 100 $/year;76;548585;True;1;1;166;180;4;3;1;unsat;very_high;perhaps;LEAVE
C114722;one;733.3333333333334;Less than 1 Gbs/month;30946.5;Between 25000 and 50000 $/year;65;Less than 100 $/year;6;180827;True;3;4;159;236;4;5.5;5;very_sat;high;no;STAY
C114723;zero;1135.7142857142858;Between 1 and 2 Gbs/month;31062;Between 25000 and 50000 $/year;40;Less than 100 $/year;16;235686;True;1;2;177;290;4;4.3;6;avg;very_high;never_thought;LEAVE
C114724;one;283.14606741573033;Less than 1 Gbs/month;17836;Less than 25000 $/year;0;Less than 100 $/year;79;256206;True;3;2;185;163;1;6.4;2;very_sat;little;considering;LEAVE
C114725;zero;770.4918032786886;Less than 1 Gbs/month;25682;Between 25000 and 50000 $/year;83;Less than 100 $/year;28;325917;True;1;4;133;217;5;2.7;2;very_unsat;little;considering;LEAVE
C114726;zero;1151.1627906976742;Between 1 and 2 Gbs/month;72391.5;Between 50000 and 75000 $/year;72;Less than 100 $/year;0;910958;False;3;2;74;676;4;6.6;13;very_unsat;very_high;considering;STAY
